Date,ES=F,NQ=F,YM=F,RTY=F,MES=F,MNQ=F,M2K=F,MYM=F
2024-11-19 04:00:00+00:00,5930.25,20680.25,43599.0,2322.39990234375,5930.0,20680.25,2322.39990234375,43598.0
2024-11-19 05:00:00+00:00,5928.25,20669.25,43593.0,2321.0,5928.5,20669.5,2321.300048828125,43591.0
2024-11-19 06:00:00+00:00,5927.5,20677.25,43571.0,2320.300048828125,5927.25,20677.0,2320.39990234375,43570.0
2024-11-19 07:00:00+00:00,5927.25,20673.25,43572.0,2320.0,5927.25,20673.75,2320.0,43574.0
2024-11-19 08:00:00+00:00,5915.75,20629.0,43496.0,2316.39990234375,5916.0,20629.0,2316.0,43494.0
2024-11-19 09:00:00+00:00,5890.5,20540.5,43276.0,2292.0,5890.5,20541.0,2291.699951171875,43275.0
2024-11-19 10:00:00+00:00,5897.25,20579.0,43302.0,2291.10009765625,5896.75,20579.25,2291.199951171875,43303.0
2024-11-19 11:00:00+00:00,5896.5,20579.75,43288.0,2298.39990234375,5896.75,20580.0,2298.39990234375,43287.0
2024-11-19 12:00:00+00:00,5906.75,20614.0,43351.0,2307.800048828125,5906.75,20614.5,2307.800048828125,43348.0
2024-11-19 13:00:00+00:00,5862.0,20422.25,43034.0,2286.699951171875,5862.0,20422.25,2286.800048828125,43035.0
2024-11-19 14:00:00+00:00,5888.75,20554.25,43159.0,2301.199951171875,5888.75,20554.5,2301.10009765625,43155.0
2024-11-19 15:00:00+00:00,5913.5,20636.75,43324.0,2312.800048828125,5913.75,20637.0,2312.800048828125,43326.0
2024-11-19 16:00:00+00:00,5925.0,20669.5,43407.0,2323.300048828125,5925.0,20669.25,2323.300048828125,43405.0
2024-11-19 17:00:00+00:00,5927.75,20689.25,43404.0,2320.89990234375,5928.0,20689.25,2320.89990234375,43405.0
2024-11-19 18:00:00+00:00,5945.75,20784.75,43517.0,2330.89990234375,5945.75,20784.5,2330.89990234375,43516.0
2024-11-19 19:00:00+00:00,5932.25,20739.75,43367.0,2326.39990234375,5932.25,20739.25,2326.39990234375,43368.0
2024-11-19 20:00:00+00:00,5939.0,20765.25,43398.0,2333.89990234375,5939.0,20765.25,2334.0,43398.0
2024-11-19 21:00:00+00:00,5937.5,20754.5,43400.0,2332.800048828125,5937.0,20754.75,2333.0,43399.0
2024-11-19 23:00:00+00:00,5945.0,20782.75,43457.0,2339.10009765625,5945.0,20783.25,2338.800048828125,43458.0
2024-11-20 00:00:00+00:00,5950.0,20813.5,43477.0,2339.39990234375,5950.0,20813.75,2339.699951171875,43477.0
2024-11-20 01:00:00+00:00,5945.75,20790.25,43459.0,2336.5,5945.75,20790.25,2336.39990234375,43460.0
2024-11-20 02:00:00+00:00,5950.0,20809.5,43495.0,2339.10009765625,5949.5,20809.75,2339.39990234375,43497.0
2024-11-20 03:00:00+00:00,5944.5,20785.5,43450.0,2336.699951171875,5944.25,20785.75,2337.0,43450.0
2024-11-20 04:00:00+00:00,5947.5,20800.5,43487.0,2338.800048828125,5947.75,20800.5,2338.5,43488.0
2024-11-20 05:00:00+00:00,5946.75,20796.0,43479.0,2338.300048828125,5946.75,20796.0,2338.199951171875,43479.0
2024-11-20 06:00:00+00:00,5954.0,20830.75,43523.0,2340.60009765625,5953.75,20830.75,2340.60009765625,43522.0
2024-11-20 07:00:00+00:00,5953.25,20825.5,43527.0,2341.300048828125,5953.5,20825.75,2341.300048828125,43527.0
2024-11-20 08:00:00+00:00,5950.25,20795.0,43514.0,2338.300048828125,5950.25,20795.25,2338.5,43514.0
2024-11-20 09:00:00+00:00,5949.5,20794.75,43519.0,2335.10009765625,5949.5,20795.0,2335.10009765625,43516.0
2024-11-20 10:00:00+00:00,5944.0,20781.5,43477.0,2332.0,5944.0,20782.0,2331.89990234375,43473.0
2024-11-20 11:00:00+00:00,5944.75,20793.25,43488.0,2331.199951171875,5944.75,20793.25,2331.199951171875,43490.0
2024-11-20 12:00:00+00:00,5951.5,20819.75,43541.0,2336.10009765625,5951.75,20820.0,2336.10009765625,43544.0
2024-11-20 13:00:00+00:00,5945.0,20793.0,43482.0,2331.300048828125,5944.75,20793.0,2331.39990234375,43485.0
2024-11-20 14:00:00+00:00,5908.75,20614.0,43326.0,2319.39990234375,5908.75,20614.5,2319.699951171875,43330.0
2024-11-20 15:00:00+00:00,5908.25,20627.0,43357.0,2328.800048828125,5908.25,20627.0,2328.89990234375,43357.0
2024-11-20 16:00:00+00:00,5917.75,20689.0,43374.0,2326.10009765625,5917.75,20688.75,2326.10009765625,43375.0
2024-11-20 17:00:00+00:00,5905.25,20607.25,43306.0,2321.699951171875,5905.25,20606.75,2321.800048828125,43303.0
2024-11-20 18:00:00+00:00,5902.0,20589.75,43272.0,2318.60009765625,5902.5,20590.0,2318.60009765625,43274.0
2024-11-20 19:00:00+00:00,5909.25,20609.0,43344.0,2322.800048828125,5909.25,20608.75,2322.89990234375,43341.0
2024-11-20 20:00:00+00:00,5939.0,20751.25,43523.0,2335.89990234375,5939.0,20751.5,2335.89990234375,43524.0
2024-11-20 21:00:00+00:00,5939.75,20738.75,43575.0,2336.60009765625,5939.75,20739.25,2336.800048828125,43577.0
2024-11-20 23:00:00+00:00,5940.0,20752.5,43557.0,2338.300048828125,5940.0,20752.75,2338.300048828125,43556.0
2024-11-21 00:00:00+00:00,5918.5,20649.5,43465.0,2327.60009765625,5918.75,20650.0,2327.5,43464.0
2024-11-21 01:00:00+00:00,5914.0,20632.0,43446.0,2327.0,5913.75,20631.0,2327.10009765625,43445.0
2024-11-21 02:00:00+00:00,5917.75,20647.75,43450.0,2329.300048828125,5917.5,20648.25,2329.60009765625,43449.0
2024-11-21 03:00:00+00:00,5919.75,20654.75,43471.0,2328.39990234375,5919.75,20655.25,2328.5,43472.0
2024-11-21 04:00:00+00:00,5924.0,20678.25,43496.0,2330.300048828125,5924.25,20678.75,2330.199951171875,43497.0
2024-11-21 05:00:00+00:00,5925.5,20677.75,43511.0,2330.60009765625,5925.5,20677.75,2330.800048828125,43515.0
2024-11-21 06:00:00+00:00,5927.75,20688.75,43540.0,2333.39990234375,5927.75,20689.25,2333.60009765625,43539.0
2024-11-21 07:00:00+00:00,5924.25,20670.0,43499.0,2332.0,5924.25,20669.75,2332.0,43500.0
2024-11-21 08:00:00+00:00,5922.5,20676.0,43474.0,2330.5,5922.5,20676.0,2330.5,43474.0
2024-11-21 09:00:00+00:00,5916.25,20647.0,43442.0,2328.199951171875,5916.0,20647.5,2328.39990234375,43442.0
2024-11-21 10:00:00+00:00,5923.25,20679.75,43481.0,2328.39990234375,5923.25,20680.0,2328.39990234375,43483.0
2024-11-21 11:00:00+00:00,5941.25,20732.0,43598.0,2341.60009765625,5941.25,20731.75,2341.800048828125,43599.0
2024-11-21 12:00:00+00:00,5949.75,20762.0,43665.0,2350.0,5949.5,20761.75,2349.699951171875,43668.0
2024-11-21 13:00:00+00:00,5962.75,20844.5,43678.0,2350.699951171875,5962.75,20844.25,2351.0,43677.0
2024-11-21 14:00:00+00:00,5930.75,20667.0,43576.0,2348.699951171875,5931.0,20667.25,2348.699951171875,43575.0
2024-11-21 15:00:00+00:00,5950.25,20708.5,43853.0,2365.300048828125,5950.5,20708.75,2365.199951171875,43852.0
2024-11-21 16:00:00+00:00,5953.0,20732.25,43904.0,2371.0,5952.75,20732.75,2371.300048828125,43907.0
2024-11-21 17:00:00+00:00,5971.5,20819.5,44070.0,2376.10009765625,5971.5,20818.75,2376.199951171875,44069.0
2024-11-21 18:00:00+00:00,5978.5,20857.0,44059.0,2379.39990234375,5978.5,20857.5,2379.300048828125,44059.0
2024-11-21 19:00:00+00:00,5979.75,20848.25,44077.0,2377.89990234375,5980.0,20848.25,2378.0,44078.0
2024-11-21 20:00:00+00:00,5970.0,20823.25,43982.0,2372.199951171875,5970.0,20823.5,2372.199951171875,43983.0
2024-11-21 21:00:00+00:00,5966.5,20793.75,43988.0,2370.39990234375,5967.0,20794.0,2370.39990234375,43988.0
2024-11-21 23:00:00+00:00,5964.25,20773.5,43965.0,2370.89990234375,5964.0,20773.75,2370.89990234375,43967.0
2024-11-22 00:00:00+00:00,5963.5,20770.0,43966.0,2371.300048828125,5963.5,20770.25,2371.10009765625,43968.0
2024-11-22 01:00:00+00:00,5968.0,20799.75,43985.0,2374.39990234375,5968.0,20799.75,2374.60009765625,43984.0
2024-11-22 02:00:00+00:00,5971.75,20820.0,44003.0,2376.39990234375,5971.5,20820.25,2376.39990234375,44004.0
2024-11-22 03:00:00+00:00,5965.75,20791.0,43974.0,2374.199951171875,5965.75,20791.0,2374.199951171875,43973.0
2024-11-22 04:00:00+00:00,5968.75,20808.75,43991.0,2374.699951171875,5968.75,20808.75,2374.699951171875,43989.0
2024-11-22 05:00:00+00:00,5961.0,20766.5,43955.0,2372.10009765625,5961.25,20766.25,2372.10009765625,43955.0
2024-11-22 06:00:00+00:00,5969.5,20801.25,43990.0,2375.60009765625,5969.25,20801.25,2375.5,43991.0
2024-11-22 07:00:00+00:00,5970.5,20811.0,44003.0,2376.199951171875,5970.75,20811.0,2376.300048828125,44004.0
2024-11-22 08:00:00+00:00,5969.5,20806.75,44012.0,2377.89990234375,5969.5,20806.75,2378.0,44013.0
2024-11-22 09:00:00+00:00,5956.75,20757.0,43920.0,2378.699951171875,5956.5,20756.75,2379.0,43919.0
2024-11-22 10:00:00+00:00,5953.0,20741.0,43910.0,2377.300048828125,5953.0,20741.75,2377.10009765625,43910.0
2024-11-22 11:00:00+00:00,5959.5,20771.0,43948.0,2378.300048828125,5959.5,20771.0,2378.699951171875,43948.0
2024-11-22 12:00:00+00:00,5967.0,20796.5,44022.0,2382.60009765625,5966.75,20797.5,2382.39990234375,44023.0
2024-11-22 13:00:00+00:00,5965.25,20783.75,44011.0,2379.89990234375,5965.25,20784.75,2379.89990234375,44008.0
2024-11-22 14:00:00+00:00,5991.25,20854.0,44291.0,2398.199951171875,5991.0,20856.0,2398.10009765625,44293.0
2024-11-22 15:00:00+00:00,5989.5,20842.0,44263.0,2402.39990234375,5989.75,20843.0,2402.300048828125,44264.0
2024-11-22 16:00:00+00:00,5981.75,20813.0,44264.0,2408.800048828125,5982.0,20813.25,2408.800048828125,44265.0
2024-11-22 17:00:00+00:00,5989.0,20854.75,44326.0,2411.199951171875,5989.0,20855.0,2411.199951171875,44326.0
2024-11-22 18:00:00+00:00,5986.0,20846.75,44330.0,2412.300048828125,5986.0,20846.75,2412.300048828125,44328.0
2024-11-22 19:00:00+00:00,5985.75,20846.75,44352.0,2413.89990234375,5986.0,20847.0,2413.89990234375,44353.0
2024-11-22 20:00:00+00:00,5986.0,20847.25,44389.0,2413.60009765625,5986.0,20847.5,2413.699951171875,44389.0
2024-11-22 21:00:00+00:00,5990.25,20878.75,44447.0,2418.0,5990.25,20878.5,2418.199951171875,44439.0
2024-11-24 23:00:00+00:00,6008.75,20935.5,44603.0,2437.60009765625,6008.75,20935.75,2437.39990234375,44603.0
2024-11-25 00:00:00+00:00,6013.5,20955.0,44636.0,2438.300048828125,6013.75,20954.5,2438.60009765625,44635.0
2024-11-25 01:00:00+00:00,6013.25,20953.25,44639.0,2438.199951171875,6013.0,20952.5,2437.89990234375,44639.0
2024-11-25 02:00:00+00:00,6014.25,20959.5,44656.0,2439.5,6014.5,20960.0,2439.39990234375,44655.0
2024-11-25 03:00:00+00:00,6013.25,20961.0,44649.0,2438.0,6013.5,20960.75,2438.199951171875,44650.0
2024-11-25 04:00:00+00:00,6013.75,20966.25,44647.0,2438.60009765625,6013.5,20967.0,2438.5,44648.0
2024-11-25 05:00:00+00:00,6014.0,20970.75,44654.0,2439.39990234375,6014.25,20971.0,2439.300048828125,44654.0
2024-11-25 06:00:00+00:00,6012.25,20959.0,44652.0,2440.10009765625,6012.25,20959.5,2439.89990234375,44653.0
2024-11-25 07:00:00+00:00,6011.5,20954.75,44643.0,2437.89990234375,6011.5,20955.25,2437.699951171875,44643.0
2024-11-25 08:00:00+00:00,6012.75,20959.0,44635.0,2439.10009765625,6013.0,20958.25,2439.199951171875,44637.0
2024-11-25 09:00:00+00:00,6016.0,20967.25,44690.0,2444.39990234375,6016.0,20967.25,2444.10009765625,44690.0
2024-11-25 10:00:00+00:00,6018.0,20978.75,44697.0,2440.800048828125,6018.25,20979.5,2440.60009765625,44696.0
2024-11-25 11:00:00+00:00,6017.25,20964.75,44700.0,2439.699951171875,6017.25,20965.25,2439.60009765625,44700.0
2024-11-25 12:00:00+00:00,6016.25,20955.0,44709.0,2438.10009765625,6016.25,20955.5,2438.0,44709.0
2024-11-25 13:00:00+00:00,6027.75,20999.0,44778.0,2447.39990234375,6027.75,20999.25,2447.300048828125,44777.0
2024-11-25 14:00:00+00:00,6023.75,20944.75,44869.0,2448.0,6023.5,20944.25,2448.10009765625,44869.0
2024-11-25 15:00:00+00:00,6010.5,20895.0,44800.0,2475.89990234375,6010.5,20895.25,2475.89990234375,44797.0
2024-11-25 16:00:00+00:00,6003.0,20905.0,44697.0,2463.0,6003.25,20905.0,2463.0,44698.0
2024-11-25 17:00:00+00:00,5995.25,20851.25,44700.0,2456.5,5995.25,20851.5,2456.199951171875,44700.0
2024-11-25 18:00:00+00:00,6003.75,20851.5,44820.0,2464.0,6004.0,20851.5,2464.10009765625,44816.0
2024-11-25 19:00:00+00:00,6001.5,20861.5,44807.0,2462.199951171875,6001.5,20861.5,2462.0,44806.0
2024-11-25 20:00:00+00:00,6005.75,20878.25,44825.0,2450.0,6005.75,20878.0,2450.0,44823.0
2024-11-25 21:00:00+00:00,6012.75,20899.5,44859.0,2452.60009765625,6012.75,20901.5,2452.5,44863.0
2024-11-25 23:00:00+00:00,5994.0,20833.25,44733.0,2425.300048828125,5994.0,20834.25,2425.10009765625,44736.0
2024-11-26 00:00:00+00:00,5985.0,20797.0,44693.0,2426.60009765625,5985.0,20798.25,2426.800048828125,44694.0
2024-11-26 01:00:00+00:00,5996.0,20843.5,44760.0,2435.300048828125,5996.0,20843.0,2435.60009765625,44759.0
2024-11-26 02:00:00+00:00,6002.5,20871.0,44796.0,2439.89990234375,6002.5,20871.0,2439.89990234375,44796.0
2024-11-26 03:00:00+00:00,6006.25,20894.75,44829.0,2440.300048828125,6006.5,20894.25,2440.39990234375,44828.0
2024-11-26 04:00:00+00:00,6007.5,20898.0,44830.0,2440.60009765625,6007.5,20898.25,2441.0,44831.0
2024-11-26 05:00:00+00:00,6003.75,20883.0,44819.0,2439.199951171875,6003.75,20882.75,2439.199951171875,44820.0
2024-11-26 06:00:00+00:00,6008.0,20907.0,44838.0,2442.5,6008.0,20906.75,2442.800048828125,44838.0
2024-11-26 07:00:00+00:00,6001.25,20877.5,44802.0,2437.39990234375,6001.0,20877.25,2437.300048828125,44803.0
2024-11-26 08:00:00+00:00,6000.5,20869.5,44803.0,2434.5,6000.5,20869.75,2434.60009765625,44802.0
2024-11-26 09:00:00+00:00,6006.0,20886.25,44834.0,2436.300048828125,6006.0,20886.25,2436.199951171875,44831.0
2024-11-26 10:00:00+00:00,6010.0,20893.75,44843.0,2439.39990234375,6009.5,20894.0,2439.60009765625,44842.0
2024-11-26 11:00:00+00:00,6020.0,20939.0,44911.0,2447.699951171875,6020.25,20939.75,2447.60009765625,44910.0
2024-11-26 12:00:00+00:00,6022.0,20946.75,44788.0,2448.10009765625,6021.75,20947.0,2448.10009765625,44789.0
2024-11-26 13:00:00+00:00,6019.75,20942.5,44676.0,2442.0,6019.75,20943.25,2442.0,44676.0
2024-11-26 14:00:00+00:00,6021.0,20973.75,44661.0,2430.60009765625,6020.5,20971.5,2431.199951171875,44662.0
2024-11-26 15:00:00+00:00,6021.25,20950.25,44610.0,2435.60009765625,6021.0,20950.0,2435.5,44611.0
2024-11-26 16:00:00+00:00,6028.25,20965.25,44715.0,2437.60009765625,6028.25,20965.25,2437.5,44715.0
2024-11-26 17:00:00+00:00,6031.5,20981.25,44791.0,2439.10009765625,6031.75,20980.75,2439.10009765625,44790.0
2024-11-26 18:00:00+00:00,6032.25,20969.0,44850.0,2434.300048828125,6032.25,20970.0,2434.10009765625,44849.0
2024-11-26 19:00:00+00:00,6030.75,20932.5,44894.0,2429.39990234375,6031.0,20932.25,2429.39990234375,44892.0
2024-11-26 20:00:00+00:00,6037.25,20989.5,44949.0,2432.10009765625,6037.25,20989.75,2432.10009765625,44950.0
2024-11-26 21:00:00+00:00,6041.5,20998.75,44975.0,2437.199951171875,6041.5,21001.0,2437.10009765625,44975.0
2024-11-26 23:00:00+00:00,6040.5,20985.75,44983.0,2438.89990234375,6040.5,20985.75,2439.0,44985.0
2024-11-27 00:00:00+00:00,6040.25,20985.75,44987.0,2438.699951171875,6040.25,20986.25,2438.800048828125,44987.0
2024-11-27 01:00:00+00:00,6042.25,20994.75,45000.0,2438.699951171875,6042.25,20995.0,2438.60009765625,45000.0
2024-11-27 02:00:00+00:00,6043.75,21005.25,45013.0,2440.0,6044.0,21005.25,2440.0,45011.0
2024-11-27 03:00:00+00:00,6040.25,20984.0,44997.0,2437.300048828125,6040.5,20984.25,2437.39990234375,44997.0
2024-11-27 04:00:00+00:00,6036.25,20964.5,44975.0,2435.60009765625,6036.0,20963.75,2435.699951171875,44974.0
2024-11-27 05:00:00+00:00,6035.75,20958.75,44963.0,2434.300048828125,6035.75,20959.0,2434.39990234375,44964.0
2024-11-27 06:00:00+00:00,6036.75,20969.5,44973.0,2436.5,6036.75,20970.0,2436.60009765625,44973.0
2024-11-27 07:00:00+00:00,6037.5,20978.5,44960.0,2438.60009765625,6037.75,20978.5,2438.5,44958.0
2024-11-27 08:00:00+00:00,6029.5,20937.0,44931.0,2434.0,6029.25,20936.5,2434.0,44931.0
2024-11-27 09:00:00+00:00,6028.0,20921.75,44921.0,2442.39990234375,6028.0,20922.0,2442.199951171875,44918.0
2024-11-27 10:00:00+00:00,6030.5,20935.0,44947.0,2446.89990234375,6030.5,20935.5,2446.800048828125,44947.0
2024-11-27 11:00:00+00:00,6030.5,20930.5,44951.0,2447.60009765625,6030.5,20930.25,2447.39990234375,44952.0
2024-11-27 12:00:00+00:00,6032.0,20943.75,44961.0,2449.199951171875,6031.75,20943.75,2449.300048828125,44960.0
2024-11-27 13:00:00+00:00,6036.0,20953.5,45015.0,2450.699951171875,6036.0,20953.75,2450.89990234375,45014.0
2024-11-27 14:00:00+00:00,6032.5,20860.5,45030.0,2451.10009765625,6032.5,20859.25,2451.10009765625,45033.0
2024-11-27 15:00:00+00:00,6016.75,20743.5,44989.0,2435.5,6017.0,20743.5,2435.5,44990.0
2024-11-27 16:00:00+00:00,6009.75,20716.5,44930.0,2436.39990234375,6009.75,20716.5,2436.39990234375,44930.0
2024-11-27 17:00:00+00:00,6011.75,20743.0,44869.0,2434.5,6011.5,20743.5,2434.39990234375,44870.0
2024-11-27 18:00:00+00:00,6017.0,20810.25,44863.0,2435.5,6017.0,20810.5,2435.199951171875,44860.0
2024-11-27 19:00:00+00:00,6015.0,20804.0,44843.0,2436.60009765625,6014.75,20804.25,2436.60009765625,44843.0
2024-11-27 20:00:00+00:00,6015.75,20816.5,44827.0,2435.0,6015.75,20816.75,2435.0,44829.0
2024-11-27 21:00:00+00:00,6015.5,20806.5,44847.0,2436.800048828125,6015.0,20806.5,2436.800048828125,44845.0
2024-11-27 23:00:00+00:00,6020.0,20823.5,44875.0,2439.39990234375,6020.0,20823.25,2439.800048828125,44876.0
2024-11-28 00:00:00+00:00,6022.0,20845.25,44876.0,2441.800048828125,6021.75,20845.5,2442.0,44875.0
2024-11-28 01:00:00+00:00,6021.75,20836.5,44889.0,2440.800048828125,6021.75,20836.75,2440.699951171875,44887.0
2024-11-28 02:00:00+00:00,6023.0,20848.75,44907.0,2443.0,6023.0,20848.5,2443.0,44907.0
2024-11-28 03:00:00+00:00,6023.0,20852.75,44891.0,2441.199951171875,6022.75,20852.75,2441.10009765625,44890.0
2024-11-28 04:00:00+00:00,6022.5,20856.0,44885.0,2441.300048828125,6022.5,20856.5,2441.300048828125,44884.0
2024-11-29 14:30:00+00:00,6033.0,20915.75,44915.0,2442.300048828125,6033.0,20916.25,2442.199951171875,44915.0
2024-11-29 15:30:00+00:00,6044.5,20954.0,45016.0,2447.199951171875,6044.25,20954.25,2447.199951171875,45016.0
2024-11-29 16:30:00+00:00,6053.5,20996.5,45107.0,2441.199951171875,6053.5,20996.5,2441.10009765625,45108.0
2024-11-29 17:30:00+00:00,6051.25,20990.5,45056.0,2444.5,6051.25,20991.25,2444.699951171875,45051.0
2024-12-01 23:00:00+00:00,6045.5,20964.5,45011.0,2443.300048828125,6045.5,20964.5,2443.39990234375,45012.0
2024-12-02 00:00:00+00:00,6044.75,20956.5,45017.0,2445.300048828125,6044.75,20957.0,2445.300048828125,45018.0
2024-12-02 01:00:00+00:00,6042.5,20957.5,44985.0,2443.699951171875,6042.75,20957.0,2443.699951171875,44987.0
2024-12-02 02:00:00+00:00,6041.5,20953.25,44986.0,2443.39990234375,6041.5,20953.5,2443.300048828125,44988.0
2024-12-02 03:00:00+00:00,6039.75,20950.25,44969.0,2442.0,6039.75,20950.0,2441.800048828125,44968.0
2024-12-02 04:00:00+00:00,6040.25,20956.75,44973.0,2442.699951171875,6040.0,20957.25,2442.800048828125,44975.0
2024-12-02 05:00:00+00:00,6039.0,20954.25,44969.0,2442.10009765625,6039.0,20954.0,2441.89990234375,44968.0
2024-12-02 06:00:00+00:00,6039.5,20953.0,44973.0,2442.300048828125,6039.25,20953.0,2442.39990234375,44974.0
2024-12-02 07:00:00+00:00,6039.75,20961.25,44952.0,2439.199951171875,6039.25,20961.5,2439.10009765625,44953.0
2024-12-02 08:00:00+00:00,6041.75,20970.25,44983.0,2444.699951171875,6041.75,20971.0,2444.89990234375,44982.0
2024-12-02 09:00:00+00:00,6039.75,20952.25,44996.0,2443.60009765625,6040.0,20952.25,2443.39990234375,44996.0
2024-12-02 10:00:00+00:00,6040.25,20949.25,45002.0,2445.800048828125,6040.25,20949.5,2445.60009765625,45003.0
2024-12-02 11:00:00+00:00,6044.0,20968.25,45016.0,2450.800048828125,6044.0,20968.25,2450.800048828125,45017.0
2024-12-02 12:00:00+00:00,6049.25,21006.75,45026.0,2448.800048828125,6049.5,21006.5,2449.0,45024.0
2024-12-02 13:00:00+00:00,6051.75,21026.5,45033.0,2448.39990234375,6051.75,21026.75,2448.39990234375,45033.0
2024-12-02 14:00:00+00:00,6054.0,21151.25,44890.0,2428.39990234375,6053.75,21150.0,2428.0,44890.0
2024-12-02 15:00:00+00:00,6052.5,21156.25,44876.0,2431.199951171875,6052.25,21156.25,2431.10009765625,44874.0
2024-12-02 16:00:00+00:00,6061.75,21229.5,44906.0,2437.0,6061.75,21229.5,2436.800048828125,44905.0
2024-12-02 17:00:00+00:00,6061.0,21228.0,44874.0,2440.199951171875,6061.0,21228.0,2440.199951171875,44874.0
2024-12-02 18:00:00+00:00,6063.0,21212.75,44941.0,2447.10009765625,6063.0,21212.5,2447.0,44941.0
2024-12-02 19:00:00+00:00,6064.5,21219.5,44953.0,2445.10009765625,6064.75,21219.75,2445.199951171875,44953.0
2024-12-02 20:00:00+00:00,6062.25,21217.0,44904.0,2442.800048828125,6062.5,21217.0,2442.5,44904.0
2024-12-02 21:00:00+00:00,6063.0,21211.0,44882.0,2444.89990234375,6063.0,21211.0,2444.300048828125,44880.0
2024-12-02 23:00:00+00:00,6063.5,21214.0,44884.0,2442.10009765625,6063.75,21213.75,2442.199951171875,44886.0
2024-12-03 00:00:00+00:00,6062.0,21211.0,44879.0,2441.60009765625,6062.0,21211.0,2441.60009765625,44879.0
2024-12-03 01:00:00+00:00,6060.75,21216.0,44857.0,2440.5,6060.75,21216.0,2440.699951171875,44856.0
2024-12-03 02:00:00+00:00,6062.0,21218.0,44863.0,2441.39990234375,6061.75,21218.75,2441.5,44862.0
2024-12-03 03:00:00+00:00,6065.75,21230.25,44899.0,2443.699951171875,6065.75,21231.0,2443.699951171875,44899.0
2024-12-03 04:00:00+00:00,6065.0,21225.75,44896.0,2442.5,6065.0,21225.5,2442.5,44897.0
2024-12-03 05:00:00+00:00,6066.0,21231.25,44905.0,2444.0,6066.0,21231.5,2443.89990234375,44906.0
2024-12-03 06:00:00+00:00,6062.75,21227.0,44874.0,2440.199951171875,6063.0,21227.75,2440.5,44872.0
2024-12-03 07:00:00+00:00,6062.0,21227.0,44869.0,2438.699951171875,6061.75,21227.75,2438.699951171875,44870.0
2024-12-03 08:00:00+00:00,6065.0,21217.25,44920.0,2442.89990234375,6065.0,21217.5,2442.89990234375,44921.0
2024-12-03 09:00:00+00:00,6064.5,21217.0,44904.0,2444.60009765625,6064.75,21217.25,2444.60009765625,44899.0
2024-12-03 10:00:00+00:00,6060.5,21202.75,44873.0,2440.699951171875,6060.25,21202.75,2440.800048828125,44872.0
2024-12-03 11:00:00+00:00,6063.25,21206.75,44887.0,2442.699951171875,6063.0,21207.0,2442.5,44887.0
2024-12-03 12:00:00+00:00,6063.0,21206.75,44883.0,2440.5,6063.0,21207.0,2440.5,44883.0
2024-12-03 13:00:00+00:00,6061.0,21196.0,44878.0,2438.89990234375,6061.0,21196.0,2439.0,44878.0
2024-12-03 14:00:00+00:00,6057.5,21203.0,44828.0,2433.89990234375,6058.0,21204.0,2434.0,44824.0
2024-12-03 15:00:00+00:00,6052.75,21207.0,44778.0,2427.199951171875,6052.75,21207.0,2427.10009765625,44780.0
2024-12-03 16:00:00+00:00,6049.75,21205.75,44703.0,2419.800048828125,6050.0,21206.25,2419.800048828125,44705.0
2024-12-03 17:00:00+00:00,6061.5,21242.25,44863.0,2429.0,6061.5,21242.25,2429.0,44865.0
2024-12-03 18:00:00+00:00,6058.5,21232.0,44808.0,2421.5,6058.5,21232.0,2421.5,44808.0
2024-12-03 19:00:00+00:00,6064.75,21255.0,44853.0,2425.300048828125,6064.5,21255.0,2425.39990234375,44854.0
2024-12-03 20:00:00+00:00,6063.0,21279.0,44809.0,2424.89990234375,6063.0,21279.25,2424.800048828125,44809.0
2024-12-03 21:00:00+00:00,6066.75,21324.25,44873.0,2422.60009765625,6067.0,21324.0,2422.800048828125,44875.0
2024-12-03 23:00:00+00:00,6069.25,21332.75,44921.0,2422.800048828125,6069.25,21332.75,2422.89990234375,44922.0
2024-12-04 00:00:00+00:00,6066.75,21323.0,44899.0,2419.89990234375,6066.5,21323.25,2419.699951171875,44898.0
2024-12-04 01:00:00+00:00,6066.5,21324.0,44896.0,2417.5,6066.5,21324.25,2417.699951171875,44897.0
2024-12-04 02:00:00+00:00,6069.75,21336.0,44921.0,2419.5,6069.75,21336.0,2419.39990234375,44922.0
2024-12-04 03:00:00+00:00,6069.75,21341.25,44923.0,2419.0,6069.5,21340.75,2419.0,44923.0
2024-12-04 04:00:00+00:00,6071.75,21352.0,44943.0,2421.0,6071.75,21352.25,2421.0,44943.0
2024-12-04 05:00:00+00:00,6072.5,21357.0,44948.0,2421.89990234375,6072.5,21357.0,2421.800048828125,44947.0
2024-12-04 06:00:00+00:00,6071.75,21353.5,44946.0,2422.10009765625,6071.75,21353.5,2422.0,44947.0
2024-12-04 07:00:00+00:00,6071.75,21348.25,44958.0,2422.199951171875,6071.75,21348.75,2422.39990234375,44957.0
2024-12-04 08:00:00+00:00,6076.5,21385.25,44969.0,2426.199951171875,6076.5,21385.25,2426.199951171875,44967.0
2024-12-04 09:00:00+00:00,6077.25,21398.75,44999.0,2425.300048828125,6077.25,21399.25,2425.39990234375,44998.0
2024-12-04 10:00:00+00:00,6078.5,21406.0,45017.0,2427.0,6078.5,21406.25,2427.0,45013.0
2024-12-04 11:00:00+00:00,6081.5,21418.25,45014.0,2424.300048828125,6081.5,21417.75,2424.39990234375,45013.0
